id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,application_type
1069070,1299004,12000,12000,12000, 36 months,16.77,426.47,D,D2,Genocea Biosciences,3 years,RENT,50000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Consolidation,013xx,MA,20.57,0,Sep-05,1,,,13,0,11443,97,19,f,0,0,15346.46687,15346.47,12000,3346.47,0,0,0,Jan-15,441.52,Dec-14,INDIVIDUAL
1068893,1303514,14400,14400,14400, 36 months,8.9,457.25,A,A5,Model Metrics,< 1 year,OWN,150000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Payoff 14400,146xx,NY,14.85,0,Dec-94,0,,,12,0,63864,55,38,f,0,0,16459.51914,16459.52,14400,2059.52,0,0,0,Jan-15,464.02,Dec-14,INDIVIDUAL
1068882,1303303,12000,12000,12000, 36 months,14.65,413.94,C,C3,Boro of Butler,10+ years,RENT,90000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,074xx,NJ,16.56,0,Dec-84,2,40,,12,0,17116,78.5,36,f,0,0,12699.48,12699.48,12000,699.48,0,0,0,Jun-12,11046.6,Jan-16,INDIVIDUAL
1069039,1303482,11000,11000,11000, 36 months,13.49,373.24,C,C1,TX Army National Guard,10+ years,MORTGAGE,48000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,786xx,TX,21.82,0,Dec-99,3,74,,15,0,11382,65,29,f,0,0,13413.21605,13413.22,11000,2413.22,0,0,0,Oct-14,1491.29,Oct-14,INDIVIDUAL
1068416,1302799,7250,7200,7175, 60 months,21.67,197.51,F,F3,Cross Country Travel Corp,< 1 year,RENT,75000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,937xx,CA,24.82,0,May-00,2,,97,9,1,21706,91.2,19,f,0,0,8201.53,8173.07,7200,1001.53,0,0,0,Sep-12,6824.7,Jan-16,INDIVIDUAL
1068997,1303437,15000,15000,15000, 36 months,7.9,469.36,A,A4,Segovia's Transportion Inc.,1 year,MORTGAGE,52000,Not Verified,Dec-11,Fully Paid,n,small_business,Small_Business Loan,799xx,TX,9.65,0,Nov-03,1,,,11,0,1616,6.7,29,f,0,0,15557.64,15557.64,15000,557.64,0,0,0,Aug-12,312.74,Mar-14,INDIVIDUAL
1048390,1279714,18000,18000,18000, 60 months,19.91,475.99,E,E4,AVMED HEALTH PLANS,10+ years,MORTGAGE,65000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,331xx,FL,6.81,0,Jun-89,0,25,,10,0,11745,77.8,40,f,0,0,26027.53964,26027.54,18000,8003.76,23.78149961,0,0,Oct-14,10783.73,Oct-14,INDIVIDUAL
1068994,1303432,35000,22075,22050, 60 months,17.27,551.84,D,D3,tutor Per ini Corporation,3 years,MORTGAGE,150000,Verified,Dec-11,Fully Paid,n,home_improvement,Home improvement,115xx,NY,7.51,0,Jun-03,1,35,,11,0,7334,53.3,31,f,0,0,28871.92,28839.26,22075,6796.92,0,0,0,Feb-14,15660.22,Feb-14,INDIVIDUAL
1068475,1302869,10000,10000,10000, 36 months,14.27,343.09,C,C2,SAP,2 years,RENT,68000,Source Verified,Dec-11,Fully Paid,n,credit_card,CC Refi Loan,191xx,PA,15.39,0,Jul-06,1,,,9,0,11303,81.3,15,f,0,0,10671.62,10671.62,10000,671.62,0,0,0,Jul-12,8962.31,Feb-13,INDIVIDUAL
1068989,1282013,11800,11800,11800, 36 months,12.69,395.83,B,B5,Koi Restaurant,6 years,RENT,42000,Source Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Refinancing,114xx,NY,9.86,0,Oct-96,0,,,4,0,8940,74.8,13,f,0,0,14243.15837,14243.16,11800,2443.16,0,0,0,Jan-15,419.36,Dec-14,INDIVIDUAL
1068967,1303403,4500,4500,4500, 36 months,6.03,136.96,A,A1,CaseStack,4 years,RENT,53000,Source Verified,Dec-11,Fully Paid,n,major_purchase,Auto Loan,908xx,CA,4.44,0,Oct-00,0,,,7,0,8630,13.9,17,f,0,0,4930.30217,4930.3,4500,430.3,0,0,0,Jan-15,138.95,Dec-14,INDIVIDUAL
1068744,1303379,7000,7000,7000, 36 months,12.69,234.82,B,B5,Bellflower convalecent hospital,10+ years,RENT,35000,Source Verified,Dec-11,Fully Paid,n,credit_card,I pay my all credit,902xx,CA,11.35,0,May-00,2,53,,10,0,7649,82.3,26,f,0,0,8449.394742,8449.39,7000,1449.39,0,0,0,Jan-15,248.19,Nov-15,INDIVIDUAL
1045509,1276120,9200,9200,9200, 36 months,12.42,307.43,B,B4,Kaiser Permanente,2 years,RENT,60000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Nissan Car Loan,902xx,CA,19.96,0,Oct-02,3,,,8,0,23299,78.7,19,f,0,0,10480.84,10480.84,9200,1280.84,0,0,0,Jul-13,365.48,Jul-14,INDIVIDUAL
1063958,1297940,14000,14000,13975, 60 months,17.27,349.98,D,D3,community colleges of spokane,4 years,RENT,28000,Verified,Dec-11,Current,n,other,dental care,992xx,WA,6.34,0,Jul-05,2,,,5,0,6986,79.4,10,f,3842.41,3835.51,16777.04,16747.17,10157.6,6619.44,0,0,0,Jan-16,349.98,Jan-16,INDIVIDUAL
1041756,1272024,4500,4500,4475, 60 months,10.65,97.06,B,B2,barnes distribution,< 1 year,MORTGAGE,42000,Source Verified,Dec-11,Fully Paid,n,car,Car Loan,750xx,TX,5.4,0,Feb-83,0,,,4,0,8220,78.3,9,f,0,0,4907.8,4880.55,4500,407.8,0,0,0,Dec-12,3946.24,Dec-12,INDIVIDUAL
1068694,1303326,12000,12000,12000, 36 months,16.29,423.61,D,D1,Phoenix Newspapers Inc.,9 years,RENT,88365,Verified,Dec-11,Fully Paid,n,debt_consolidation,loan payoff,852xx,AZ,16.85,0,Oct-96,0,,,6,0,22936,96.4,15,f,0,0,14685.36,14685.36,12000,2685.36,0,0,0,Nov-13,5800.45,Sep-15,INDIVIDUAL
1068792,1303200,12000,12000,12000, 36 months,13.49,407.17,C,C1,LITHIA MOTORS,4 years,RENT,72000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,MAKE ON PAYMENT,937xx,CA,21.33,0,May-03,1,,,11,0,3419,27.6,19,f,0,0,13985.67622,13985.68,12000,1985.68,0,0,0,Apr-14,426.26,Jan-16,INDIVIDUAL
1068558,1303163,12000,12000,12000, 36 months,10.65,390.88,B,B2,Insight Global,< 1 year,RENT,62000,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Refinance,750xx,TX,23.94,0,Jun-02,0,,,10,0,20310,78.4,51,f,0,0,12779.62,12779.62,12000,779.62,0,0,0,Sep-12,10046.57,Jul-15,INDIVIDUAL
1068322,1302938,7000,7000,7000, 36 months,10.65,228.02,B,B2,Winghouse Corporation,3 years,MORTGAGE,43680,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Consolidation,559xx,MN,5.38,0,Oct-00,0,39,,7,0,6245,78.1,11,f,0,0,7687.73,7687.73,7000,687.73,0,0,0,Feb-13,4958.61,Feb-13,INDIVIDUAL
1065674,1299785,8200,8200,8200, 60 months,19.42,214.62,E,E3,Claret Wine Bar,3 years,RENT,120000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debit consolidation,104xx,NY,2.8,0,Jun-07,2,,,5,0,10392,88.4,6,f,0,0,11894.8952,11894.9,8200,3694.9,0,0,0,Dec-14,4625.07,Jan-16,INDIVIDUAL
1068547,1303150,10500,10500,10500, 36 months,12.69,352.23,B,B5,O'Connor,10+ years,RENT,66000,Verified,Dec-11,Fully Paid,n,medical,medical,950xx,CA,20.73,1,Sep-98,2,10,,8,0,5790,51.2,26,f,0,0,11232.14,11232.14,10500,732.14,0,0,0,Oct-12,4421.32,Oct-12,INDIVIDUAL
1068545,1303147,7000,7000,7000, 36 months,11.71,231.54,B,B3,Harris,4 years,OWN,39120,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Emergency Loan,329xx,FL,21.01,0,Dec-96,0,26,33,8,1,9414,52.4,26,f,0,0,7932.3,7932.3,7000,932.3,0,0,0,Jun-13,4235.03,Jan-16,INDIVIDUAL
1068575,1303001,15300,15300,15275, 60 months,22.06,423.1,F,F4,OSSI,6 years,RENT,85000,Verified,Dec-11,Current,n,credit_card,Consolidation,226xx,VA,20.58,0,Feb-84,2,56,,14,0,26524,89.7,27,f,4523.91,4516.51,20295.8,20262.65,10776.09,9519.71,0,0,0,Jan-16,423.1,Jan-16,INDIVIDUAL
1049528,1280928,20000,12800,12775, 60 months,11.71,282.86,B,B3,NCS Technologies,4 years,MORTGAGE,47800,Verified,Dec-11,Fully Paid,n,debt_consolidation,Bill Consolidation,226xx,VA,10.04,0,Nov-01,0,,,15,0,16447,46.3,27,f,0,0,15161.27,15131.66,12800,2361.27,0,0,0,Nov-13,9242.39,Nov-13,INDIVIDUAL
1068542,1303143,17500,17500,17500, 60 months,17.27,437.47,D,D3,Travelers Insurance,7 years,MORTGAGE,45000,Not Verified,Dec-11,Charged Off,n,credit_card,Debit Free,992xx,WA,21.31,0,Sep-02,2,,,13,0,20129,86.1,26,f,0,0,10037.1,10037.1,3077.85,3473.25,0,3486,625.617,Apr-13,437.47,Dec-15,INDIVIDUAL
1068350,1302971,3500,3500,3500, 36 months,6.03,106.53,A,A1,J&J Steel Inc,10+ years,MORTGAGE,83000,Verified,Dec-11,Fully Paid,n,car,Car Loan,614xx,IL,2.31,0,Jan-86,0,35,,6,0,3092,13.4,28,f,0,0,3834.66085,3834.66,3500,334.66,0,0,0,Jan-15,107.86,Dec-14,INDIVIDUAL
1067874,1302235,6000,6000,6000, 60 months,12.69,135.57,B,B5,Anadarko Petroleum Corporation,< 1 year,RENT,81000,Source Verified,Dec-11,Current,n,major_purchase,Major Purchase Loan,802xx,CO,13.66,1,Nov-04,0,20,,6,0,15102,50,17,f,1527.6,1527.6,6495.11,6495.11,4472.4,2022.71,0,0,0,Jan-16,135.57,Jan-16,INDIVIDUAL
1068509,1302907,6200,6200,6200, 36 months,9.91,199.8,B,B1,Sunrise Senior Living,2 years,RENT,25000,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Wells/Chase ReFi,902xx,CA,20.64,0,May-98,2,,,7,0,6533,47.7,12,f,0,0,2452.22,2452.22,1700.79,493.16,0,258.27,2.54,Dec-12,199.8,May-13,INDIVIDUAL
1034693,1264291,16000,16000,16000, 60 months,17.58,402.65,D,D4,Menards,7 years,RENT,65000,Not Verified,Dec-11,Current,n,debt_consolidation,Debt Consolidation Loan,672xx,KS,15.56,0,Oct-96,0,,,8,0,21166,87.1,16,f,4415.97,4415.97,19297.95,19297.95,11584.03,7713.92,0,0,0,Jan-16,402.65,Jan-16,INDIVIDUAL
1068508,1302906,6000,6000,6000, 36 months,8.9,190.52,A,A5,A Touch Of Italy,8 years,OWN,28800,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt consolidation,083xx,NJ,13.17,0,Jul-05,0,,,11,0,5269,36.8,13,f,0,0,6857.167486,6857.17,6000,857.17,0,0,0,Jan-15,198.47,Dec-15,INDIVIDUAL
1066641,1300833,7200,7200,7200, 36 months,9.91,232.02,B,B1,New York Living Solutions,6 years,RENT,135000,Not Verified,Dec-11,Fully Paid,n,credit_card,Say goodbye to the rip-off banks,100xx,NY,6.12,0,Jan-97,0,,,7,0,16627,79.6,18,f,0,0,8350.844344,8350.84,7200,1150.84,0,0,0,Jan-15,240.64,Jan-16,INDIVIDUAL
1068315,1302930,9500,9500,9500, 36 months,8.9,301.66,A,A5,Natex Architects,7 years,MORTGAGE,50000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card Loan,770xx,TX,8.18,0,Jun-05,0,,,8,0,13422,60.5,13,f,0,0,10493.71,10493.71,9500,993.71,0,0,0,Jul-13,5378.43,Jan-16,INDIVIDUAL
1068309,1302924,18825,18825,18800, 60 months,16.77,465.53,D,D2,Texas Health & Human Services Commission,10+ years,RENT,38000,Verified,Dec-11,Charged Off,n,debt_consolidation,Coledon's Club Loan,787xx,TX,23.18,0,Dec-04,0,,,6,0,11004,79.7,7,f,0,0,18218.25,18194.23,8087.75,6786.71,0,3343.79,575.2393,Sep-14,465.53,Jan-16,INDIVIDUAL
1068326,1302942,24000,24000,24000, 36 months,10.65,781.76,B,B2,City of Newport Beach,10+ years,RENT,45000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,926xx,CA,14.8,0,Feb-90,0,,,5,0,24708,55.2,9,f,0,0,28140.92936,28140.93,24000,4140.93,0,0,0,Jan-15,791.58,Dec-14,INDIVIDUAL
1066767,1300950,6000,6000,6000, 36 months,13.49,203.59,C,C1,Becker Construction Corporation,10+ years,RENT,80000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,smaller loan,931xx,CA,11.58,0,Feb-02,0,,,8,0,15499,83.8,16,f,0,0,7326.009787,7326.01,6000,1326.01,0,0,0,Jan-15,212.86,Jan-16,INDIVIDUAL
1068484,1302879,6000,6000,6000, 36 months,13.49,203.59,C,C1,Edward Jones,5 years,RENT,50000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidate,860xx,AZ,15.38,0,Mar-04,1,,,6,0,15191,91.5,7,f,0,0,7325.544153,7325.54,6000,1325.54,0,0,0,Jan-15,214.39,Dec-14,INDIVIDUAL
1068292,1302706,2100,2100,2100, 36 months,12.42,70.18,B,B4,Monroe Dispat,10+ years,MORTGAGE,30000,Not Verified,Dec-11,Fully Paid,n,vacation,12/2011 loan,712xx,LA,19.72,0,Jul-95,1,,,12,0,12183,82.9,26,f,0,0,2552.485243,2552.49,2100,422.49,30,0,0,Dec-14,72.44,Nov-14,INDIVIDUAL
1068273,1302680,5500,5500,5500, 36 months,6.62,168.88,A,A2,,8 years,MORTGAGE,110000,Verified,Dec-11,Fully Paid,n,small_business,Computer Equipment,060xx,CT,9.69,0,Aug-94,0,,,7,0,14136,21.9,26,f,0,0,6077.875619,6077.88,5500,577.88,0,0,0,Jan-15,178.58,Dec-14,INDIVIDUAL
1068274,1302681,11000,11000,11000, 36 months,6.62,337.75,A,A2,East Baton Rouge Parish School System,8 years,OWN,45608,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,payoff,707xx,LA,20.5,0,Jun-92,0,,,7,0,10677,58.7,11,f,0,0,12156.85732,12156.86,11000,1156.86,0,0,0,Jan-15,349.86,Jan-16,INDIVIDUAL
1068440,1302831,26800,26800,26800, 60 months,20.89,723.38,F,F1,charlotte regional medical center,3 years,MORTGAGE,120000,Verified,Dec-11,Fully Paid,n,debt_consolidation,credit loan,342xx,FL,12.15,0,May-06,0,,,13,0,14772,48,18,f,0,0,32887.69,32887.69,26800,6087.69,0,0,0,Mar-13,23499.05,Jan-16,INDIVIDUAL
1046456,1277297,8000,8000,8000, 36 months,12.69,268.36,B,B5,OPW Fuel Management Systems,5 years,MORTGAGE,35000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Consolidation,604xx,IL,10.05,0,Oct-02,0,,,7,0,6842,97.7,18,f,0,0,8999.1,8999.1,8000,999.1,0,0,0,Mar-13,5514.5,Jun-15,INDIVIDUAL
1068012,1302365,10000,10000,10000, 36 months,18.25,362.78,D,D5,Gucci Group/ Yves Saint Laurent,1 year,RENT,75000,Source Verified,Dec-11,Charged Off,n,credit_card,Credit Card,900xx,CA,24.14,0,Mar-97,0,77,,9,0,22828,96.3,26,f,0,0,11730.6,11730.6,8320.22,3145.08,36.24699818,229.06,2.2906,Jan-15,200,Jan-15,INDIVIDUAL
1055725,1287293,8000,8000,8000, 36 months,11.71,264.61,B,B3,Wal-Mart,9 years,MORTGAGE,35000,Verified,Dec-11,Fully Paid,n,credit_card,Consolidation Loan,895xx,NV,9.7,0,Apr-06,0,,,7,0,6142,46.5,8,f,0,0,9434.776936,9434.78,8000,1434.78,0,0,0,May-14,2295.56,Apr-14,INDIVIDUAL
1061814,1293438,10000,10000,10000, 36 months,8.9,317.54,A,A5,Renal Support Network,6 years,RENT,24000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Start Fresh 2012,900xx,CA,7,0,Jan-00,0,28,,6,0,6734,49.5,21,f,0,0,10868.92,10868.92,10000,868.92,0,0,0,Mar-13,6743.26,Mar-13,INDIVIDUAL
1068232,1302622,12000,12000,12000, 36 months,11.71,396.92,B,B3,"Avon Protection Systems, Inc.",2 years,MORTGAGE,126000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Chase,430xx,OH,13.32,0,Apr-90,0,74,,17,0,32711,54.1,38,f,0,0,14182.29986,14182.3,12000,2182.3,0,0,0,May-14,3074.04,Jan-16,INDIVIDUAL
1068405,1302785,10000,10000,10000, 36 months,7.9,312.91,A,A4,RAM DME,1 year,RENT,43000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit card paid off,919xx,CA,25.26,0,Jun-03,0,,,8,0,8215,37.2,16,f,0,0,11264.00958,11264.01,10000,1264.01,0,0,0,Jan-15,4.84,Jan-15,INDIVIDUAL
1068395,1302773,12000,12000,12000, 36 months,9.91,386.7,B,B1,samuraisushi restaurant,1 year,RENT,50000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,creditcard payoff,926xx,CA,16.44,0,Jan-00,1,,,11,0,14335,29.3,25,f,0,0,13920.02507,13920.03,12000,1920.03,0,0,0,Jan-15,392.03,Jan-15,INDIVIDUAL
1068202,1302588,25000,25000,23088.16106, 60 months,13.49,575.12,C,C1,Midnight,10+ years,MORTGAGE,67000,Verified,Dec-11,Charged Off,n,credit_card,"Pay off credit card, refinance house",996xx,AK,14.15,0,Aug-99,0,28,,6,0,15319,91.2,21,f,0,0,23880.65,20309.6,13833.2,8008.11,28.76,2010.58,361.9044,Mar-15,1179,Jul-15,INDIVIDUAL
1068006,1302360,19750,19750,19725, 36 months,10.65,643.33,B,B2,"PACIFIC WOOD LAMINATES, INC.",4 years,RENT,45000,Verified,Dec-11,Charged Off,n,debt_consolidation,CONSOLIDATION,974xx,OR,22.8,0,Sep-00,0,56,,12,0,16576,54.2,28,f,0,0,11930.65,11915.62,8590.58,2698.78,0,641.29,6.412899997,Sep-13,787.01,Nov-13,INDIVIDUAL
1068075,1302430,10000,10000,10000, 36 months,9.91,322.25,B,B1,Albert Einstein College of Medicine,3 years,RENT,31200,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt consolidation loan,104xx,NY,14.81,0,Oct-05,0,,,13,0,5540,27,19,f,0,0,10904.24,10904.24,10000,904.24,0,0,0,Jan-13,6912.69,Mar-15,INDIVIDUAL
1065642,1299748,13650,13650,13650, 36 months,12.42,456.12,B,B4,MWH Americas,4 years,RENT,66000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,891xx,NV,24.09,0,Feb-01,0,74,,11,0,8933,56.5,34,f,0,0,16011.18,16011.18,13650,2361.18,0,0,0,Dec-13,5980.83,Jan-16,INDIVIDUAL
1068179,1302564,28000,11800,11775, 60 months,19.91,312.04,E,E4,American Airlines,10+ years,RENT,52000,Verified,Dec-11,Charged Off,n,debt_consolidation,Debt Consalidation,752xx,TX,20.7,0,Dec-88,0,,,10,0,29178,87.6,16,f,0,0,12173.07,12147.29,4281.54,4759.37,0,3132.16,563.7888,Jun-14,312.04,Sep-14,INDIVIDUAL
1068158,1302728,18000,18000,18000, 36 months,7.9,563.23,A,A4,United States Air Force,10+ years,RENT,56964,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation / Lower CC Rate,935xx,CA,27.55,0,Feb-99,0,,,7,0,17381,76.6,20,f,0,0,20275.33655,20275.34,18000,2275.34,0,0,0,Jan-15,567.29,Jan-16,INDIVIDUAL
1068180,1302565,2500,2500,2500, 36 months,14.27,85.78,C,C2,United states air force,7 years,RENT,49500,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Money,325xx,FL,10.33,0,Nov-04,1,52,,7,0,9868,37.7,20,f,0,0,2529.9,2529.9,2500,29.9,0,0,0,Feb-12,2530.74,Feb-12,INDIVIDUAL
1065673,1299784,21000,21000,20120.80657, 60 months,20.3,559.89,E,E5,King Soopers (Kroger Co),10+ years,RENT,70000,Verified,Dec-11,Fully Paid,n,credit_card,Credit Card,801xx,CO,23.21,0,Dec-91,2,,,17,0,12508,70.7,25,f,0,0,27085.42,24851.07,21000,6085.42,0,0,0,Aug-13,17029.75,Jan-16,INDIVIDUAL
1068159,1302729,35000,35000,35000, 36 months,8.9,1111.37,A,A5,City of Los Angeles,6 years,MORTGAGE,125000,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,928xx,CA,22.71,0,Aug-00,0,,,8,0,9051,34.8,32,f,0,0,40006.54992,40006.55,35000,5006.55,0,0,0,Jan-15,1123.85,Dec-14,INDIVIDUAL
1068165,1302549,10000,10000,10000, 36 months,7.51,311.11,A,A3,Malvern School of Medford,3 years,RENT,33000,Not Verified,Dec-11,Fully Paid,n,credit_card,Financial Freedom,080xx,NJ,9.75,0,Oct-04,1,,,9,0,68,0.6,19,f,0,0,11027.3,11027.3,10000,1027.3,0,0,0,Dec-13,4190.34,Nov-13,INDIVIDUAL
1059689,1291305,7000,7000,7000, 36 months,12.69,234.82,B,B5,Best Buy,< 1 year,RENT,30000,Source Verified,Dec-11,Fully Paid,n,credit_card,Credit Card,233xx,VA,15.8,0,Aug-04,2,,,7,0,15455,47.6,11,f,0,0,8452.256793,8452.26,7000,1452.26,0,0,0,Jan-15,238.06,Jan-15,INDIVIDUAL
1066215,1300572,24000,24000,24000, 36 months,15.96,843.3,C,C5,lafidale inc,8 years,MORTGAGE,90000,Source Verified,Dec-11,Charged Off,n,home_improvement,home improve,927xx,CA,9.17,0,Jun-95,1,,,9,0,30952,71.2,23,f,0,0,5895.68,5895.68,3813.57,2082.11,0,0,0,Aug-12,843.3,Jan-16,INDIVIDUAL
1063270,1295780,10625,10625,10625, 36 months,7.51,330.56,A,A3,Dennis Alleman DMD,5 years,MORTGAGE,23000,Not Verified,Dec-11,Fully Paid,n,medical,Bills,970xx,OR,18.89,0,Feb-05,1,,,9,0,7114,43.4,21,f,0,0,11841.94071,11841.94,10625,1216.94,0,0,0,Jun-14,2594.01,Oct-15,INDIVIDUAL
1067931,1302311,5000,5000,5000, 36 months,14.65,172.48,C,C3,Military,2 years,RENT,24000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,150xx,PA,18.3,0,Nov-05,2,24,,5,0,2429,33.3,9,f,0,0,5682.08,5682.08,5000,682.08,0,0,0,Jan-13,3615.46,Jan-16,INDIVIDUAL
1067922,1302299,8850,8850,8850, 36 months,6.62,271.73,A,A2,Carroll County Public Schools,10+ years,RENT,62000,Source Verified,Dec-11,Fully Paid,n,credit_card,After Great Experience I am Back Again,211xx,MD,17.71,0,Sep-98,0,,,7,0,9466,35.9,19,f,0,0,9781.605755,9781.61,8850,931.61,0,0,0,Jan-15,5.67,Jan-16,INDIVIDUAL
1067919,1302295,6375,6375,6375, 36 months,7.51,198.34,A,A3,Dental TLC,4 years,RENT,44000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Cards & Laptop,303xx,GA,4.8,0,Nov-00,0,,,7,0,6324,58,11,f,0,0,6737.55,6737.55,6375,362.55,0,0,0,Dec-12,2585.54,Jan-16,INDIVIDUAL
1068106,1302467,6000,6000,6000, 36 months,11.71,198.46,B,B3,Infosys Technologies Ltd.,1 year,RENT,90000,Not Verified,Dec-11,Fully Paid,n,credit_card,Credit Card,070xx,NJ,2.97,1,May-07,0,16,,10,0,8489,56.6,23,f,0,0,7041.293751,7041.29,6000,1041.29,0,0,0,Mar-14,2082.79,Mar-14,INDIVIDUAL
1068111,1302472,11100,11100,11100, 36 months,6.62,340.82,A,A2,Aetna ,10+ years,RENT,41000,Verified,Dec-11,Charged Off,n,credit_card,Help me out,194xx,PA,29.85,0,Jan-91,1,,,8,0,17518,62.3,18,f,0,0,8120.14,8120.14,6516.79,976.85,0,626.5,6.265000001,Nov-13,340.82,Mar-14,INDIVIDUAL
1067655,1302044,10000,10000,10000, 60 months,12.69,225.95,B,B5,Barnes and Noble,2 years,MORTGAGE,56000,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation,923xx,CA,10.82,0,Apr-00,1,,,11,0,10081,31.2,18,f,0,0,12727.42606,12727.43,10000,2727.43,0,0,0,Oct-14,5526.53,Sep-14,INDIVIDUAL
1060662,1292431,6200,6200,6200, 36 months,6.03,188.71,A,A1,WV State Tax Department,5 years,MORTGAGE,26500,Not Verified,Dec-11,Fully Paid,n,small_business,Business Loan,263xx,WV,18.2,0,Jun-00,0,,,6,0,2982,16,18,f,0,0,6793.070094,6793.07,6200,593.07,0,0,0,Jan-15,1.83,Jan-15,INDIVIDUAL
1061304,1293317,15000,15000,15000, 36 months,18.64,547.12,E,E1,Norfolk Southern ,1 year,RENT,54000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation ,300xx,GA,19.69,0,Aug-06,2,,,9,0,15183,90.3,12,f,0,0,19401.71938,19401.72,15000,4401.72,0,0,0,May-14,4641.23,Jan-16,INDIVIDUAL
1068095,1302453,4200,4200,4200, 36 months,11.71,138.92,B,B3,Search for Common Ground,2 years,RENT,53000,Not Verified,Dec-11,Fully Paid,n,other,Relocation Assistance,403xx,MD,16.91,0,Dec-02,0,60,,15,0,8336,79.7,22,f,0,0,5000.46251,5000.46,4200,800.46,0,0,0,Jan-15,141.26,Jun-15,INDIVIDUAL
1067182,1301537,14000,14000,14000, 36 months,14.27,480.33,C,C2,Kazork,4 years,RENT,52800,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Debt,919xx,CA,7.36,0,Feb-05,1,,,9,0,13378,70.8,14,f,0,0,14487.95,14487.95,14000,487.95,0,0,0,Apr-12,13531.87,Apr-12,INDIVIDUAL
822464,1030901,8875,8875,8875, 36 months,7.51,276.11,A,A3,Ashbrook Village Senior Community,1 year,MORTGAGE,38000,Not Verified,Dec-11,Fully Paid,n,debt_consolidation,Credit Card Debt Consolidation,301xx,GA,23.53,0,Jun-93,1,,,13,0,19056,62.1,27,f,0,0,9712.65,9712.65,8875,837.65,0,0,0,Sep-13,4472.8,Sep-13,INDIVIDUAL
1063526,1296092,13500,13500,13500, 36 months,9.91,435.04,B,B1,Bank of the West,7 years,RENT,38000,Verified,Dec-11,Fully Paid,n,debt_consolidation,personal loan,917xx,CA,12.38,0,May-97,1,,,3,0,16023,67.3,7,f,0,0,15657.93938,15657.94,13500,2157.94,0,0,0,Jan-15,307.62,Jan-15,INDIVIDUAL
1068091,1302450,12000,12000,12000, 36 months,9.91,386.7,B,B1,Luxottica Retail,2 years,RENT,42000,Not Verified,Dec-11,Charged Off,n,debt_consolidation,Consolidation,553xx,MN,7.83,0,Jun-06,2,,,8,0,9749,65.4,16,f,0,0,11234.49,11234.49,9011.72,1807.88,0,414.89,4.148900002,May-14,386.7,Oct-15,INDIVIDUAL
